tile_id,source_image,source_site,split
DM_Wilson_22__tile_r0026_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0026_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0026_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0026_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0027_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0027_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0027_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0027_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0028_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0028_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0028_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0028_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0029_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0029_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0029_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0029_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0030_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0030_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0030_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0030_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0031_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0031_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0031_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0031_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0032_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0032_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0032_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0032_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0033_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0033_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0033_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0033_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0034_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0034_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0034_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0034_c0003,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0035_c0000,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0035_c0001,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0035_c0002,DM_Wilson_22.png,DM_Wilson,train
DM_Wilson_22__tile_r0035_c0003,DM_Wilson_22.png,DM_Wilson,train
DR_Hanna_01__tile_r0000_c0000,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0000_c0001,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0000_c0002,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0000_c0003,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0001_c0000,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0001_c0001,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0001_c0002,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0001_c0003,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0002_c0000,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0002_c0001,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0002_c0002,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0002_c0003,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0003_c0000,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0003_c0001,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0003_c0002,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0003_c0003,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0004_c0000,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0004_c0001,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0004_c0002,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_01__tile_r0004_c0003,DR_Hanna_01.png,DR_Hanna,test
DR_Hanna_02__tile_r0000_c0000,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0000_c0001,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0000_c0002,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0000_c0003,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0001_c0000,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0001_c0001,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0001_c0002,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0001_c0003,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0002_c0000,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0002_c0001,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0002_c0002,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0002_c0003,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0003_c0000,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0003_c0001,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0003_c0002,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0003_c0003,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0004_c0000,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0004_c0001,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0004_c0002,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_02__tile_r0004_c0003,DR_Hanna_02.png,DR_Hanna,test
DR_Hanna_03__tile_r0000_c0000,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0000_c0001,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0000_c0002,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0000_c0003,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0001_c0000,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0001_c0001,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0001_c0002,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0001_c0003,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0002_c0000,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0002_c0001,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0002_c0002,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0002_c0003,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0003_c0000,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0003_c0001,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0003_c0002,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0003_c0003,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0004_c0000,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0004_c0001,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0004_c0002,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_03__tile_r0004_c0003,DR_Hanna_03.png,DR_Hanna,test
DR_Hanna_04__tile_r0000_c0000,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0000_c0001,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0000_c0002,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0000_c0003,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0001_c0000,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0001_c0001,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0001_c0002,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0001_c0003,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0002_c0000,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0002_c0001,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0002_c0002,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0002_c0003,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0003_c0000,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0003_c0001,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0003_c0002,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0003_c0003,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0004_c0000,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0004_c0001,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0004_c0002,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_04__tile_r0004_c0003,DR_Hanna_04.png,DR_Hanna,test
DR_Hanna_05__tile_r0000_c0000,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0000_c0001,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0000_c0002,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0000_c0003,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0001_c0000,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0001_c0001,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0001_c0002,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0001_c0003,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0002_c0000,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0002_c0001,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0002_c0002,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0002_c0003,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0003_c0000,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0003_c0001,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0003_c0002,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0003_c0003,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0004_c0000,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0004_c0001,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0004_c0002,DR_Hanna_05.png,DR_Hanna,test
DR_Hanna_05__tile_r0004_c0003,DR_Hanna_05.png,DR_Hanna,test
EB_Allen_01__tile_r0000_c0000,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0000_c0001,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0000_c0002,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0000_c0003,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0001_c0000,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0001_c0001,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0001_c0002,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0001_c0003,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0002_c0000,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0002_c0001,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0002_c0002,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0002_c0003,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0003_c0000,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0003_c0001,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0003_c0002,EB_Allen_01.png,EB_Allen,train
EB_Allen_01__tile_r0003_c0003,EB_Allen_01.png,EB_Allen,train
EB_Allen_02__tile_r0000_c0000,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0000_c0001,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0000_c0002,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0000_c0003,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0001_c0000,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0001_c0001,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0001_c0002,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0001_c0003,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0002_c0000,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0002_c0001,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0002_c0002,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0002_c0003,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0003_c0000,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0003_c0001,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0003_c0002,EB_Allen_02.png,EB_Allen,train
EB_Allen_02__tile_r0003_c0003,EB_Allen_02.png,EB_Allen,train
EB_Allen_03__tile_r0000_c0000,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0000_c0001,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0000_c0002,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0000_c0003,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0001_c0000,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0001_c0001,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0001_c0002,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0001_c0003,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0002_c0000,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0002_c0001,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0002_c0002,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0002_c0003,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0003_c0000,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0003_c0001,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0003_c0002,EB_Allen_03.png,EB_Allen,train
EB_Allen_03__tile_r0003_c0003,EB_Allen_03.png,EB_Allen,train
EB_Allen_04__tile_r0000_c0000,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0000_c0001,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0000_c0002,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0000_c0003,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0001_c0000,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0001_c0001,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0001_c0002,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0001_c0003,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0002_c0000,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0002_c0001,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0002_c0002,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0002_c0003,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0003_c0000,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0003_c0001,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0003_c0002,EB_Allen_04.png,EB_Allen,train
EB_Allen_04__tile_r0003_c0003,EB_Allen_04.png,EB_Allen,train
EB_Allen_05__tile_r0000_c0000,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0000_c0001,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0000_c0002,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0000_c0003,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0001_c0000,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0001_c0001,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0001_c0002,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0001_c0003,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0002_c0000,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0002_c0001,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0002_c0002,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0002_c0003,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0003_c0000,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0003_c0001,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0003_c0002,EB_Allen_05.png,EB_Allen,train
EB_Allen_05__tile_r0003_c0003,EB_Allen_05.png,EB_Allen,train
EB_Allen_06__tile_r0000_c0000,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0000_c0001,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0000_c0002,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0000_c0003,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0001_c0000,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0001_c0001,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0001_c0002,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0001_c0003,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0002_c0000,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0002_c0001,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0002_c0002,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0002_c0003,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0003_c0000,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0003_c0001,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0003_c0002,EB_Allen_06.png,EB_Allen,train
EB_Allen_06__tile_r0003_c0003,EB_Allen_06.png,EB_Allen,train
EB_Allen_07__tile_r0000_c0000,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0000_c0001,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0000_c0002,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0000_c0003,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0001_c0000,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0001_c0001,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0001_c0002,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0001_c0003,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0002_c0000,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0002_c0001,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0002_c0002,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0002_c0003,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0003_c0000,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0003_c0001,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0003_c0002,EB_Allen_07.png,EB_Allen,train
EB_Allen_07__tile_r0003_c0003,EB_Allen_07.png,EB_Allen,train
EB_Allen_08__tile_r0000_c0000,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0000_c0001,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0000_c0002,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0000_c0003,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0001_c0000,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0001_c0001,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0001_c0002,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0001_c0003,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0002_c0000,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0002_c0001,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0002_c0002,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0002_c0003,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0003_c0000,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0003_c0001,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0003_c0002,EB_Allen_08.png,EB_Allen,train
EB_Allen_08__tile_r0003_c0003,EB_Allen_08.png,EB_Allen,train
EB_Allen_09__tile_r0000_c0000,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0000_c0001,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0000_c0002,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0000_c0003,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0001_c0000,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0001_c0001,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0001_c0002,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0001_c0003,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0002_c0000,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0002_c0001,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0002_c0002,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0002_c0003,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0003_c0000,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0003_c0001,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0003_c0002,EB_Allen_09.png,EB_Allen,train
EB_Allen_09__tile_r0003_c0003,EB_Allen_09.png,EB_Allen,train
EB_Allen_10__tile_r0000_c0000,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0000_c0001,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0000_c0002,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0000_c0003,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0001_c0000,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0001_c0001,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0001_c0002,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0001_c0003,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0002_c0000,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0002_c0001,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0002_c0002,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0002_c0003,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0003_c0000,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0003_c0001,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0003_c0002,EB_Allen_10.png,EB_Allen,train
EB_Allen_10__tile_r0003_c0003,EB_Allen_10.png,EB_Allen,train
EB_Allen_11__tile_r0000_c0000,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0000_c0001,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0000_c0002,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0000_c0003,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0001_c0000,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0001_c0001,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0001_c0002,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0001_c0003,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0002_c0000,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0002_c0001,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0002_c0002,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0002_c0003,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0003_c0000,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0003_c0001,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0003_c0002,EB_Allen_11.png,EB_Allen,train
EB_Allen_11__tile_r0003_c0003,EB_Allen_11.png,EB_Allen,train
EB_Allen_12__tile_r0000_c0000,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0000_c0001,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0000_c0002,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0000_c0003,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0001_c0000,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0001_c0001,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0001_c0002,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0001_c0003,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0002_c0000,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0002_c0001,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0002_c0002,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0002_c0003,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0003_c0000,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0003_c0001,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0003_c0002,EB_Allen_12.png,EB_Allen,train
EB_Allen_12__tile_r0003_c0003,EB_Allen_12.png,EB_Allen,train
EB_Allen_13__tile_r0000_c0000,EB_Allen_13.png,EB_Allen,train
EB_Allen_13__tile_r0000_c0001,EB_Allen_13.png,EB_Allen,train
EB_Allen_13__tile_r0000_c0002,EB_Allen_13.png,EB_Allen,train
EB_Allen_13__tile_r0000_c0003,EB_Allen_13.png,EB_Allen,train
EB_Allen_13__tile_r0001_c0000,EB_Allen_13.png,EB_Allen,train
EB_Allen_13__tile_r0001_c0001,EB_Allen_13.png,EB_Allen,train
EB_Allen_13__tile_r0001_c0002,EB_Allen_13.png,EB_Allen,train
