tile_id,source_image,source_site,source_split,number_of_components,number_of_filtered_components,number_of_groups,number_of_final_boxes,boundary_box_count
Heart_Failure_08__tile_r0003_c0002,Heart_Failure_08.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_08__tile_r0003_c0003,Heart_Failure_08.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0000_c0000,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0000_c0001,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0000_c0002,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0000_c0003,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0001_c0000,Heart_Failure_09.png,Heart_Failure,train,4,0,1,1,1
Heart_Failure_09__tile_r0001_c0001,Heart_Failure_09.png,Heart_Failure,train,11,0,2,2,0
Heart_Failure_09__tile_r0001_c0002,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0001_c0003,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0002_c0000,Heart_Failure_09.png,Heart_Failure,train,1,1,0,0,0
Heart_Failure_09__tile_r0002_c0001,Heart_Failure_09.png,Heart_Failure,train,2,0,1,1,1
Heart_Failure_09__tile_r0002_c0002,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0002_c0003,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0003_c0000,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0003_c0001,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0003_c0002,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_09__tile_r0003_c0003,Heart_Failure_09.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0000_c0000,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0000_c0001,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0000_c0002,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0000_c0003,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0001_c0000,Heart_Failure_10.png,Heart_Failure,train,4,0,2,2,2
Heart_Failure_10__tile_r0001_c0001,Heart_Failure_10.png,Heart_Failure,train,3,0,1,1,1
Heart_Failure_10__tile_r0001_c0002,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0001_c0003,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0002_c0000,Heart_Failure_10.png,Heart_Failure,train,2,0,2,2,2
Heart_Failure_10__tile_r0002_c0001,Heart_Failure_10.png,Heart_Failure,train,6,0,2,2,1
Heart_Failure_10__tile_r0002_c0002,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0002_c0003,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0003_c0000,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0003_c0001,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0003_c0002,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_10__tile_r0003_c0003,Heart_Failure_10.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0000_c0000,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0000_c0001,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0000_c0002,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0000_c0003,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0001_c0000,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0001_c0001,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0001_c0002,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0001_c0003,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0002_c0000,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0002_c0001,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0002_c0002,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0002_c0003,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0003_c0000,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0003_c0001,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0003_c0002,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_11__tile_r0003_c0003,Heart_Failure_11.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0000_c0000,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0000_c0001,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0000_c0002,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0000_c0003,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0001_c0000,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0001_c0001,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0001_c0002,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0001_c0003,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0002_c0000,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0002_c0001,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0002_c0002,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0002_c0003,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0003_c0000,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0003_c0001,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0003_c0002,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Heart_Failure_12__tile_r0003_c0003,Heart_Failure_12.png,Heart_Failure,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0000_c0000,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0000_c0001,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0000_c0002,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0000_c0003,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0001_c0000,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0001_c0001,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_01__tile_r0001_c0002,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_01__tile_r0001_c0003,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_01__tile_r0002_c0000,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0002_c0001,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_01__tile_r0002_c0002,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_01__tile_r0002_c0003,Isaac_M_Scott_01.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_01__tile_r0003_c0000,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0003_c0001,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0003_c0002,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0003_c0003,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0004_c0000,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0004_c0001,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0004_c0002,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_01__tile_r0004_c0003,Isaac_M_Scott_01.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0000_c0000,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0000_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0000_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0000_c0003,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0001_c0000,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_02__tile_r0001_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,2,0,2,2,2
Isaac_M_Scott_02__tile_r0001_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_02__tile_r0001_c0003,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_02__tile_r0002_c0000,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_02__tile_r0002_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,2,0,2,2,2
Isaac_M_Scott_02__tile_r0002_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,2,0,1,1,0
Isaac_M_Scott_02__tile_r0002_c0003,Isaac_M_Scott_02.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_02__tile_r0003_c0000,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0003_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0003_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0003_c0003,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0004_c0000,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0004_c0001,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0004_c0002,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_02__tile_r0004_c0003,Isaac_M_Scott_02.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0000_c0000,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0000_c0001,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0000_c0002,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0000_c0003,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0001_c0000,Isaac_M_Scott_03.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_03__tile_r0001_c0001,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0001_c0002,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0001_c0003,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0002_c0000,Isaac_M_Scott_03.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_03__tile_r0002_c0001,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0002_c0002,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0002_c0003,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0003_c0000,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0003_c0001,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0003_c0002,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0003_c0003,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0004_c0000,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0004_c0001,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0004_c0002,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_03__tile_r0004_c0003,Isaac_M_Scott_03.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0000_c0000,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0000_c0001,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0000_c0002,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0000_c0003,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0001_c0000,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0001_c0001,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0001_c0002,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0001_c0003,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0002_c0000,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0002_c0001,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0002_c0002,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0002_c0003,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0003_c0000,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0003_c0001,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0003_c0002,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0003_c0003,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0004_c0000,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0004_c0001,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0004_c0002,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_04__tile_r0004_c0003,Isaac_M_Scott_04.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0000_c0000,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0000_c0001,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_05__tile_r0000_c0002,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_05__tile_r0000_c0003,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0001_c0000,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0001_c0001,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_05__tile_r0001_c0002,Isaac_M_Scott_05.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_05__tile_r0001_c0003,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0002_c0000,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0002_c0001,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0002_c0002,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_05__tile_r0002_c0003,Isaac_M_Scott_05.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0000_c0000,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0000_c0001,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0000_c0002,Isaac_M_Scott_06.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_06__tile_r0000_c0003,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0001_c0000,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0001_c0001,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0001_c0002,Isaac_M_Scott_06.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_06__tile_r0001_c0003,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0002_c0000,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0002_c0001,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Isaac_M_Scott_06__tile_r0002_c0002,Isaac_M_Scott_06.png,Isaac_M_Scott,train,1,0,1,1,1
Isaac_M_Scott_06__tile_r0002_c0003,Isaac_M_Scott_06.png,Isaac_M_Scott,train,0,0,0,0,0
Montana_01__tile_r0000_c0000,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0000_c0001,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0000_c0002,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0000_c0003,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0001_c0000,Montana_01.png,Montana,train,2,0,1,1,1
Montana_01__tile_r0001_c0001,Montana_01.png,Montana,train,1,0,1,1,1
Montana_01__tile_r0001_c0002,Montana_01.png,Montana,train,1,0,1,1,1
Montana_01__tile_r0001_c0003,Montana_01.png,Montana,train,1,0,1,1,1
Montana_01__tile_r0002_c0000,Montana_01.png,Montana,train,1,0,1,1,1
Montana_01__tile_r0002_c0001,Montana_01.png,Montana,train,1,0,1,1,1
Montana_01__tile_r0002_c0002,Montana_01.png,Montana,train,3,0,1,1,1
Montana_01__tile_r0002_c0003,Montana_01.png,Montana,train,1,0,1,1,1
Montana_01__tile_r0003_c0000,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0003_c0001,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0003_c0002,Montana_01.png,Montana,train,2,0,2,2,2
Montana_01__tile_r0003_c0003,Montana_01.png,Montana,train,1,0,1,1,1
Montana_01__tile_r0004_c0000,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0004_c0001,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0004_c0002,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0004_c0003,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0005_c0000,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0005_c0001,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0005_c0002,Montana_01.png,Montana,train,0,0,0,0,0
Montana_01__tile_r0005_c0003,Montana_01.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0000_c0000,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0000_c0001,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0000_c0002,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0000_c0003,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0001_c0000,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0001_c0001,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0001_c0002,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0001_c0003,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0002_c0000,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0002_c0001,Montana_02.png,Montana,train,1,0,1,1,1
Montana_02__tile_r0002_c0002,Montana_02.png,Montana,train,5,0,1,1,1
Montana_02__tile_r0002_c0003,Montana_02.png,Montana,train,3,0,2,2,2
Montana_02__tile_r0003_c0000,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0003_c0001,Montana_02.png,Montana,train,1,0,1,1,1
Montana_02__tile_r0003_c0002,Montana_02.png,Montana,train,1,0,1,1,1
Montana_02__tile_r0003_c0003,Montana_02.png,Montana,train,1,0,1,1,1
Montana_02__tile_r0004_c0000,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0004_c0001,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0004_c0002,Montana_02.png,Montana,train,0,0,0,0,0
Montana_02__tile_r0004_c0003,Montana_02.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0000_c0000,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0000_c0001,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0000_c0002,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0000_c0003,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0001_c0000,Montana_03.png,Montana,train,2,0,1,1,1
Montana_03__tile_r0001_c0001,Montana_03.png,Montana,train,1,0,1,1,1
Montana_03__tile_r0001_c0002,Montana_03.png,Montana,train,1,0,1,1,1
Montana_03__tile_r0001_c0003,Montana_03.png,Montana,train,1,0,1,1,1
Montana_03__tile_r0002_c0000,Montana_03.png,Montana,train,1,0,1,1,0
Montana_03__tile_r0002_c0001,Montana_03.png,Montana,train,4,1,3,3,3
Montana_03__tile_r0002_c0002,Montana_03.png,Montana,train,2,0,1,1,1
Montana_03__tile_r0002_c0003,Montana_03.png,Montana,train,3,0,2,2,2
Montana_03__tile_r0003_c0000,Montana_03.png,Montana,train,3,0,2,2,2
Montana_03__tile_r0003_c0001,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0003_c0002,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0003_c0003,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0004_c0000,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0004_c0001,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0004_c0002,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0004_c0003,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0005_c0000,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0005_c0001,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0005_c0002,Montana_03.png,Montana,train,0,0,0,0,0
Montana_03__tile_r0005_c0003,Montana_03.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0000_c0000,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0000_c0001,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0000_c0002,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0000_c0003,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0001_c0000,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0001_c0001,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0001_c0002,Montana_04.png,Montana,train,1,0,1,1,0
Montana_04__tile_r0001_c0003,Montana_04.png,Montana,train,1,0,1,1,0
Montana_04__tile_r0002_c0000,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0002_c0001,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0002_c0002,Montana_04.png,Montana,train,3,0,2,2,1
Montana_04__tile_r0002_c0003,Montana_04.png,Montana,train,2,0,2,2,1
Montana_04__tile_r0003_c0000,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0003_c0001,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0003_c0002,Montana_04.png,Montana,train,1,0,1,1,1
Montana_04__tile_r0003_c0003,Montana_04.png,Montana,train,1,0,1,1,1
Montana_04__tile_r0004_c0000,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0004_c0001,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0004_c0002,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0004_c0003,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0005_c0000,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0005_c0001,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0005_c0002,Montana_04.png,Montana,train,0,0,0,0,0
Montana_04__tile_r0005_c0003,Montana_04.png,Montana,train,0,0,0,0,0
Montana_05__tile_r0000_c0000,Montana_05.png,Montana,train,0,0,0,0,0
Montana_05__tile_r0000_c0001,Montana_05.png,Montana,train,0,0,0,0,0
Montana_05__tile_r0000_c0002,Montana_05.png,Montana,train,0,0,0,0,0
Montana_05__tile_r0000_c0003,Montana_05.png,Montana,train,0,0,0,0,0
Montana_05__tile_r0001_c0000,Montana_05.png,Montana,train,0,0,0,0,0
