tile_id,source_image,source_site,source_split,component_idx,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,pixel_area,aspect_ratio,density,touches_left,touches_right,touches_top,touches_bottom,touches_boundary
Montana_06__tile_r0002_c0002,Montana_06.png,Montana,train,2,194,0,44,10,440,198,4.4,0.45,False,False,True,False,True
Montana_06__tile_r0002_c0002,Montana_06.png,Montana,train,3,219,0,421,640,269440,199007,0.658,0.7386,False,True,True,True,True
Montana_06__tile_r0002_c0003,Montana_06.png,Montana,train,1,0,0,192,640,122880,119594,0.3,0.9733,True,True,True,True,True
Montana_06__tile_r0003_c0002,Montana_06.png,Montana,train,1,224,0,416,293,121888,78324,1.42,0.6426,False,True,True,False,True
Montana_06__tile_r0003_c0003,Montana_06.png,Montana,train,1,0,0,192,284,54528,30994,0.676,0.5684,True,True,True,False,True
Montana_07__tile_r0001_c0002,Montana_07.png,Montana,train,1,379,506,24,21,504,364,1.143,0.7222,False,False,False,False,False
Montana_07__tile_r0001_c0002,Montana_07.png,Montana,train,2,475,547,151,93,14043,4082,1.624,0.2907,False,False,False,True,True
Montana_07__tile_r0001_c0002,Montana_07.png,Montana,train,3,516,551,39,47,1833,823,0.83,0.449,False,False,False,False,False
Montana_07__tile_r0001_c0002,Montana_07.png,Montana,train,4,197,587,169,53,8957,6170,3.189,0.6888,False,False,False,True,True
Montana_07__tile_r0001_c0002,Montana_07.png,Montana,train,5,467,631,13,9,117,80,1.444,0.6838,False,False,False,True,True
Montana_07__tile_r0001_c0003,Montana_07.png,Montana,train,1,0,547,114,93,10602,3432,1.226,0.3237,True,False,False,True,True
Montana_07__tile_r0001_c0003,Montana_07.png,Montana,train,2,4,551,39,47,1833,823,0.83,0.449,False,False,False,False,False
Montana_07__tile_r0002_c0001,Montana_07.png,Montana,train,1,370,565,97,75,7275,4519,1.293,0.6212,False,False,False,True,True
Montana_07__tile_r0002_c0002,Montana_07.png,Montana,train,1,379,0,24,15,360,260,1.6,0.7222,False,False,True,False,True
Montana_07__tile_r0002_c0002,Montana_07.png,Montana,train,2,172,35,468,605,283140,205006,0.774,0.724,False,True,False,True,True
Montana_07__tile_r0002_c0002,Montana_07.png,Montana,train,3,516,39,39,47,1833,823,0.83,0.449,False,False,False,False,False
Montana_07__tile_r0002_c0003,Montana_07.png,Montana,train,1,0,35,192,605,116160,89471,0.317,0.7702,True,True,False,True,True
Montana_07__tile_r0002_c0003,Montana_07.png,Montana,train,2,4,39,39,47,1833,823,0.83,0.449,False,False,False,False,False
Montana_07__tile_r0003_c0001,Montana_07.png,Montana,train,1,352,53,288,587,169056,97038,0.491,0.574,False,True,False,True,True
Montana_07__tile_r0003_c0002,Montana_07.png,Montana,train,1,271,0,369,556,205164,112884,0.664,0.5502,False,True,True,False,True
Montana_07__tile_r0003_c0002,Montana_07.png,Montana,train,2,0,158,11,14,154,110,0.786,0.7143,True,False,False,False,True
Montana_07__tile_r0003_c0002,Montana_07.png,Montana,train,3,0,203,248,437,108376,64148,0.568,0.5919,True,False,False,True,True
Montana_07__tile_r0003_c0002,Montana_07.png,Montana,train,4,490,571,42,28,1176,635,1.5,0.54,False,False,False,False,False
Montana_07__tile_r0003_c0003,Montana_07.png,Montana,train,1,0,0,192,640,122880,100419,0.3,0.8172,True,True,True,True,True
Montana_07__tile_r0003_c0003,Montana_07.png,Montana,train,2,0,573,20,26,520,349,0.769,0.6712,True,False,False,False,True
Montana_07__tile_r0004_c0001,Montana_07.png,Montana,train,1,377,0,263,339,89157,66714,0.776,0.7483,False,True,True,False,True
Montana_07__tile_r0004_c0002,Montana_07.png,Montana,train,1,0,0,297,340,100980,69853,0.874,0.6918,True,False,True,False,True
Montana_07__tile_r0004_c0002,Montana_07.png,Montana,train,2,570,0,70,44,3080,1235,1.591,0.401,False,True,True,False,True
Montana_07__tile_r0004_c0002,Montana_07.png,Montana,train,3,490,59,42,28,1176,635,1.5,0.54,False,False,False,False,False
Montana_07__tile_r0004_c0003,Montana_07.png,Montana,train,1,58,0,134,149,19966,6879,0.899,0.3445,False,True,True,False,True
Montana_07__tile_r0004_c0003,Montana_07.png,Montana,train,2,0,61,20,26,520,349,0.769,0.6712,True,False,False,False,True
Montana_08__tile_r0000_c0000,Montana_08.png,Montana,train,1,386,312,164,328,53792,19577,0.5,0.3639,False,False,False,True,True
Montana_08__tile_r0000_c0001,Montana_08.png,Montana,train,1,0,461,1,1,1,1,1.0,1.0,True,False,False,False,True
Montana_08__tile_r0000_c0001,Montana_08.png,Montana,train,2,0,559,38,81,3078,2074,0.469,0.6738,True,False,False,True,True
Montana_08__tile_r0000_c0002,Montana_08.png,Montana,train,1,185,370,194,270,52380,19674,0.719,0.3756,False,False,False,True,True
Montana_08__tile_r0000_c0002,Montana_08.png,Montana,train,2,469,572,39,21,819,507,1.857,0.619,False,False,False,False,False
Montana_08__tile_r0001_c0000,Montana_08.png,Montana,train,1,396,0,169,254,42926,17779,0.665,0.4142,False,False,True,False,True
Montana_08__tile_r0001_c0001,Montana_08.png,Montana,train,1,0,47,53,207,10971,7645,0.256,0.6968,True,False,False,False,True
Montana_08__tile_r0001_c0001,Montana_08.png,Montana,train,2,597,149,43,82,3526,2343,0.524,0.6645,False,True,False,False,True
Montana_08__tile_r0001_c0001,Montana_08.png,Montana,train,3,626,613,14,10,140,97,1.4,0.6929,False,True,False,False,True
Montana_08__tile_r0001_c0002,Montana_08.png,Montana,train,1,85,0,555,640,355200,199276,0.867,0.561,False,True,True,True,True
Montana_08__tile_r0001_c0002,Montana_08.png,Montana,train,2,469,60,39,21,819,507,1.857,0.619,False,False,False,False,False
Montana_08__tile_r0001_c0003,Montana_08.png,Montana,train,1,0,260,32,34,1088,613,0.941,0.5634,True,False,False,False,True
Montana_08__tile_r0001_c0003,Montana_08.png,Montana,train,2,0,315,137,325,44525,20520,0.422,0.4609,True,False,False,True,True
Montana_08__tile_r0002_c0001,Montana_08.png,Montana,train,1,626,101,14,10,140,97,1.4,0.6929,False,True,False,False,True
Montana_08__tile_r0002_c0002,Montana_08.png,Montana,train,1,114,0,526,640,336640,221717,0.822,0.6586,False,True,True,True,True
Montana_08__tile_r0002_c0002,Montana_08.png,Montana,train,2,363,527,54,59,3186,1900,0.915,0.5964,False,False,False,False,False
Montana_08__tile_r0002_c0002,Montana_08.png,Montana,train,3,458,605,19,31,589,274,0.613,0.4652,False,False,False,False,False
Montana_08__tile_r0002_c0002,Montana_08.png,Montana,train,4,416,618,24,22,528,235,1.091,0.4451,False,False,False,True,True
Montana_08__tile_r0002_c0003,Montana_08.png,Montana,train,1,0,0,192,627,120384,96542,0.306,0.802,True,True,True,False,True
Montana_08__tile_r0003_c0002,Montana_08.png,Montana,train,1,311,0,87,155,13485,3757,0.561,0.2786,False,False,True,False,True
Montana_08__tile_r0003_c0002,Montana_08.png,Montana,train,2,398,0,242,98,23716,11978,2.469,0.5051,False,True,True,False,True
Montana_08__tile_r0003_c0002,Montana_08.png,Montana,train,3,363,15,54,59,3186,1900,0.915,0.5964,False,False,False,False,False
Montana_08__tile_r0003_c0002,Montana_08.png,Montana,train,4,458,93,19,31,589,274,0.613,0.4652,False,False,False,False,False
Montana_08__tile_r0003_c0002,Montana_08.png,Montana,train,5,416,106,26,47,1222,595,0.553,0.4869,False,False,False,False,False
Montana_08__tile_r0003_c0002,Montana_08.png,Montana,train,6,559,183,22,21,462,245,1.048,0.5303,False,False,False,False,False
Montana_08__tile_r0003_c0003,Montana_08.png,Montana,train,1,0,0,192,115,22080,15243,1.67,0.6904,True,True,True,False,True
Montana_08__tile_r0003_c0003,Montana_08.png,Montana,train,2,47,183,22,21,462,245,1.048,0.5303,False,False,False,False,False
Near_Shore_01__tile_r0003_c0003,Near_Shore_01.png,Near_Shore,train,1,184,636,7,4,28,16,1.75,0.5714,False,False,False,True,True
Near_Shore_01__tile_r0004_c0002,Near_Shore_01.png,Near_Shore,train,1,560,136,80,65,5200,3119,1.231,0.5998,False,True,False,False,True
Near_Shore_01__tile_r0004_c0002,Near_Shore_01.png,Near_Shore,train,2,501,214,139,123,17097,4569,1.13,0.2672,False,True,False,False,True
Near_Shore_01__tile_r0004_c0003,Near_Shore_01.png,Near_Shore,train,1,0,124,191,210,40110,13915,0.91,0.3469,True,False,False,False,True
Near_Shore_02__tile_r0001_c0000,Near_Shore_02.png,Near_Shore,train,1,169,323,32,48,1536,1035,0.667,0.6738,False,False,False,False,False
Near_Shore_02__tile_r0001_c0000,Near_Shore_02.png,Near_Shore,train,2,333,455,127,185,23495,16802,0.686,0.7151,False,False,False,True,True
Near_Shore_02__tile_r0001_c0000,Near_Shore_02.png,Near_Shore,train,3,2,574,105,66,6930,4850,1.591,0.6999,False,False,False,True,True
Near_Shore_02__tile_r0002_c0000,Near_Shore_02.png,Near_Shore,train,1,200,0,261,640,167040,87469,0.408,0.5236,False,False,True,True,True
Near_Shore_02__tile_r0002_c0000,Near_Shore_02.png,Near_Shore,train,2,2,62,120,578,69360,47156,0.208,0.6799,False,False,False,True,True
Near_Shore_02__tile_r0002_c0000,Near_Shore_02.png,Near_Shore,train,3,392,282,125,358,44750,24806,0.349,0.5543,False,False,False,True,True
Near_Shore_02__tile_r0002_c0001,Near_Shore_02.png,Near_Shore,train,1,0,284,5,22,110,59,0.227,0.5364,True,False,False,False,True
Near_Shore_02__tile_r0002_c0001,Near_Shore_02.png,Near_Shore,train,2,0,428,5,85,425,258,0.059,0.6071,True,False,False,False,True
Near_Shore_02__tile_r0003_c0000,Near_Shore_02.png,Near_Shore,train,1,14,0,108,184,19872,15946,0.587,0.8024,False,False,True,False,True
Near_Shore_02__tile_r0003_c0000,Near_Shore_02.png,Near_Shore,train,2,157,0,225,273,61425,26453,0.824,0.4307,False,False,True,False,True
Near_Shore_02__tile_r0003_c0000,Near_Shore_02.png,Near_Shore,train,3,389,0,124,275,34100,15328,0.451,0.4495,False,False,True,False,True
Near_Shore_02__tile_r0003_c0001,Near_Shore_02.png,Near_Shore,train,1,0,0,1,1,1,1,1.0,1.0,True,False,True,False,True
Near_Shore_02__tile_r0013_c0001,Near_Shore_02.png,Near_Shore,train,1,633,585,7,10,70,52,0.7,0.7429,False,True,False,False,True
Near_Shore_02__tile_r0013_c0002,Near_Shore_02.png,Near_Shore,train,1,121,393,299,206,61594,10935,1.451,0.1775,False,False,False,False,False
Near_Shore_02__tile_r0013_c0002,Near_Shore_02.png,Near_Shore,train,2,133,534,231,106,24486,3763,2.179,0.1537,False,False,False,True,True
Near_Shore_02__tile_r0013_c0002,Near_Shore_02.png,Near_Shore,train,3,309,567,9,8,72,46,1.125,0.6389,False,False,False,False,False
Near_Shore_02__tile_r0013_c0002,Near_Shore_02.png,Near_Shore,train,4,302,571,13,11,143,79,1.182,0.5524,False,False,False,False,False
Near_Shore_02__tile_r0013_c0002,Near_Shore_02.png,Near_Shore,train,5,333,583,12,17,204,132,0.706,0.6471,False,False,False,False,False
Near_Shore_02__tile_r0014_c0000,Near_Shore_02.png,Near_Shore,train,1,512,340,16,12,192,99,1.333,0.5156,False,False,False,False,False
Near_Shore_02__tile_r0014_c0000,Near_Shore_02.png,Near_Shore,train,2,407,395,86,87,7482,3409,0.989,0.4556,False,False,False,False,False
Near_Shore_02__tile_r0014_c0000,Near_Shore_02.png,Near_Shore,train,3,477,483,64,41,2624,1225,1.561,0.4668,False,False,False,False,False
Near_Shore_02__tile_r0014_c0000,Near_Shore_02.png,Near_Shore,train,4,565,485,13,12,156,79,1.083,0.5064,False,False,False,False,False
Near_Shore_02__tile_r0014_c0001,Near_Shore_02.png,Near_Shore,train,1,633,73,7,10,70,52,0.7,0.7429,False,True,False,False,True
Near_Shore_02__tile_r0014_c0001,Near_Shore_02.png,Near_Shore,train,2,633,131,7,16,112,81,0.438,0.7232,False,True,False,False,True
Near_Shore_02__tile_r0014_c0001,Near_Shore_02.png,Near_Shore,train,3,434,294,94,58,5452,1728,1.621,0.3169,False,False,False,False,False
Near_Shore_02__tile_r0014_c0001,Near_Shore_02.png,Near_Shore,train,4,0,340,16,12,192,99,1.333,0.5156,True,False,False,False,True
Near_Shore_02__tile_r0014_c0001,Near_Shore_02.png,Near_Shore,train,5,0,483,29,30,870,494,0.967,0.5678,True,False,False,False,True
Near_Shore_02__tile_r0014_c0001,Near_Shore_02.png,Near_Shore,train,6,53,485,13,12,156,79,1.083,0.5064,False,False,False,False,False
Near_Shore_02__tile_r0014_c0001,Near_Shore_02.png,Near_Shore,train,7,171,606,29,34,986,333,0.853,0.3377,False,False,False,True,True
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,1,121,0,168,87,14616,4811,1.931,0.3292,False,False,True,False,True
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,2,121,22,243,125,30375,4174,1.944,0.1374,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,3,309,55,9,8,72,46,1.125,0.6389,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,4,302,59,13,11,143,79,1.182,0.5524,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,5,333,71,12,17,204,132,0.706,0.6471,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,6,161,166,22,18,396,176,1.222,0.4444,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,7,171,166,42,29,1218,359,1.448,0.2947,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,8,136,198,18,15,270,141,1.2,0.5222,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,9,336,265,22,25,550,165,0.88,0.3,False,False,False,False,False
Near_Shore_02__tile_r0014_c0002,Near_Shore_02.png,Near_Shore,train,10,0,297,16,15,240,147,1.067,0.6125,True,False,False,False,True
Near_Shore_02__tile_r0015_c0000,Near_Shore_02.png,Near_Shore,train,1,478,0,5,2,10,9,2.5,0.9,False,False,True,False,True
Near_Shore_02__tile_r0015_c0000,Near_Shore_02.png,Near_Shore,train,2,478,0,35,12,420,199,2.917,0.4738,False,False,True,False,True
Near_Shore_02__tile_r0015_c0001,Near_Shore_02.png,Near_Shore,train,1,0,0,1,1,1,1,1.0,1.0,True,False,True,False,True
Near_Shore_02__tile_r0015_c0001,Near_Shore_02.png,Near_Shore,train,2,171,94,29,36,1044,342,0.806,0.3276,False,False,False,False,False
Near_Shore_02__tile_r0016_c0000,Near_Shore_02.png,Near_Shore,train,1,187,317,46,38,1748,544,1.211,0.3112,False,False,False,False,False
Near_Shore_03__tile_r0014_c0000,Near_Shore_03.png,Near_Shore,train,1,3,638,1,2,2,2,0.5,1.0,False,False,False,True,True
Near_Shore_03__tile_r0015_c0000,Near_Shore_03.png,Near_Shore,train,1,0,126,27,260,7020,4617,0.104,0.6577,True,False,False,False,True
Near_Shore_03__tile_r0016_c0002,Near_Shore_03.png,Near_Shore,train,1,281,339,42,109,4578,2415,0.385,0.5275,False,False,False,False,False
Near_Shore_04__tile_r0000_c0000,Near_Shore_04.png,Near_Shore,train,1,120,481,160,91,14560,4718,1.758,0.324,False,False,False,False,False
Near_Shore_04__tile_r0001_c0000,Near_Shore_04.png,Near_Shore,train,1,120,0,27,6,162,110,4.5,0.679,False,False,True,False,True
Near_Shore_04__tile_r0001_c0000,Near_Shore_04.png,Near_Shore,train,2,175,0,105,60,6300,2660,1.75,0.4222,False,False,True,False,True
Near_Shore_04__tile_r0001_c0002,Near_Shore_04.png,Near_Shore,train,1,595,149,45,92,4140,2085,0.489,0.5036,False,True,False,False,True
Near_Shore_04__tile_r0001_c0003,Near_Shore_04.png,Near_Shore,train,1,83,149,49,92,4508,2113,0.533,0.4687,False,False,False,False,False
Near_Shore_04__tile_r0005_c0000,Near_Shore_04.png,Near_Shore,train,1,1,200,318,440,139920,80207,0.723,0.5732,False,False,False,True,True
Near_Shore_04__tile_r0006_c0000,Near_Shore_04.png,Near_Shore,train,1,1,0,351,455,159705,98783,0.771,0.6185,False,False,True,False,True
Near_Shore_04__tile_r0006_c0000,Near_Shore_04.png,Near_Shore,train,2,1,304,37,140,5180,3148,0.264,0.6077,False,False,False,False,False
Near_Shore_04__tile_r0006_c0000,Near_Shore_04.png,Near_Shore,train,3,148,483,10,13,130,77,0.769,0.5923,False,False,False,False,False
Near_Shore_04__tile_r0017_c0002,Near_Shore_04.png,Near_Shore,train,1,405,352,12,68,816,645,0.176,0.7904,False,False,False,False,False
Near_Shore_05__tile_r0010_c0000,Near_Shore_05.png,Near_Shore,train,1,229,621,38,19,722,498,2.0,0.6898,False,False,False,True,True
Near_Shore_05__tile_r0010_c0000,Near_Shore_05.png,Near_Shore,train,2,171,634,13,6,78,45,2.167,0.5769,False,False,False,True,True
Near_Shore_05__tile_r0010_c0000,Near_Shore_05.png,Near_Shore,train,3,209,638,15,2,30,24,7.5,0.8,False,False,False,True,True
Near_Shore_05__tile_r0011_c0000,Near_Shore_05.png,Near_Shore,train,1,1,109,482,531,255942,194358,0.908,0.7594,False,False,False,True,True
Near_Shore_05__tile_r0011_c0000,Near_Shore_05.png,Near_Shore,train,2,488,507,30,107,3210,1263,0.28,0.3935,False,False,False,False,False
Near_Shore_05__tile_r0011_c0001,Near_Shore_05.png,Near_Shore,train,1,0,576,6,28,168,87,0.214,0.5179,True,False,False,False,True
Near_Shore_05__tile_r0011_c0001,Near_Shore_05.png,Near_Shore,train,2,0,608,2,6,12,8,0.333,0.6667,True,False,False,False,True
Near_Shore_05__tile_r0012_c0000,Near_Shore_05.png,Near_Shore,train,1,1,0,539,484,260876,167897,1.114,0.6436,False,False,True,False,True
Near_Shore_05__tile_r0012_c0000,Near_Shore_05.png,Near_Shore,train,2,488,0,30,102,3060,1225,0.294,0.4003,False,False,True,False,True
Near_Shore_05__tile_r0012_c0001,Near_Shore_05.png,Near_Shore,train,1,0,64,6,28,168,87,0.214,0.5179,True,False,False,False,True
Near_Shore_05__tile_r0012_c0001,Near_Shore_05.png,Near_Shore,train,2,0,96,2,6,12,8,0.333,0.6667,True,False,False,False,True
Near_Shore_05__tile_r0012_c0001,Near_Shore_05.png,Near_Shore,train,3,0,229,28,134,3752,1649,0.209,0.4395,True,False,False,False,True
Near_Shore_05__tile_r0013_c0000,Near_Shore_05.png,Near_Shore,train,1,406,187,33,51,1683,1221,0.647,0.7255,False,False,False,False,False
Near_Shore_05__tile_r0013_c0000,Near_Shore_05.png,Near_Shore,train,2,182,196,5,17,85,69,0.294,0.8118,False,False,False,False,False
Near_Shore_05__tile_r0013_c0000,Near_Shore_05.png,Near_Shore,train,3,60,287,154,61,9394,3583,2.525,0.3814,False,False,False,False,False
Oscar_T_Flint_03__tile_r0003_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,1,262,229,39,46,1794,381,0.848,0.2124,False,False,False,False,False
Oscar_T_Flint_03__tile_r0003_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,2,414,293,34,18,612,198,1.889,0.3235,False,False,False,False,False
Oscar_T_Flint_03__tile_r0003_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,3,449,308,17,7,119,70,2.429,0.5882,False,False,False,False,False
Oscar_T_Flint_03__tile_r0003_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,4,401,321,239,191,45649,29305,1.251,0.642,False,True,False,False,True
Oscar_T_Flint_03__tile_r0003_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,5,270,355,98,56,5488,1088,1.75,0.1983,False,False,False,False,False
Oscar_T_Flint_03__tile_r0003_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,6,594,551,28,26,728,406,1.077,0.5577,False,False,False,False,False
Oscar_T_Flint_03__tile_r0003_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,7,295,577,43,22,946,469,1.955,0.4958,False,False,False,False,False
Oscar_T_Flint_03__tile_r0003_c0003,Oscar_T_Flint_03.png,Oscar_T_Flint,train,1,0,321,192,200,38400,27849,0.96,0.7252,True,True,False,False,True
Oscar_T_Flint_03__tile_r0003_c0003,Oscar_T_Flint_03.png,Oscar_T_Flint,train,2,82,551,28,26,728,406,1.077,0.5577,False,False,False,False,False
Oscar_T_Flint_03__tile_r0004_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,1,594,39,28,26,728,406,1.077,0.5577,False,False,False,False,False
Oscar_T_Flint_03__tile_r0004_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,2,295,65,43,22,946,469,1.955,0.4958,False,False,False,False,False
Oscar_T_Flint_03__tile_r0004_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,3,455,183,105,27,2835,871,3.889,0.3072,False,False,False,False,False
Oscar_T_Flint_03__tile_r0004_c0002,Oscar_T_Flint_03.png,Oscar_T_Flint,train,4,509,343,44,18,792,272,2.444,0.3434,False,False,False,False,False
Oscar_T_Flint_03__tile_r0004_c0003,Oscar_T_Flint_03.png,Oscar_T_Flint,train,1,128,0,15,3,45,39,5.0,0.8667,False,False,True,False,True
Oscar_T_Flint_03__tile_r0004_c0003,Oscar_T_Flint_03.png,Oscar_T_Flint,train,2,151,0,40,9,360,190,4.444,0.5278,False,False,True,False,True
Oscar_T_Flint_03__tile_r0004_c0003,Oscar_T_Flint_03.png,Oscar_T_Flint,train,3,82,39,28,26,728,406,1.077,0.5577,False,False,False,False,False
Oscar_T_Flint_03__tile_r0004_c0003,Oscar_T_Flint_03.png,Oscar_T_Flint,train,4,0,183,48,17,816,370,2.824,0.4534,True,False,False,False,True
Oscar_T_Flint_03__tile_r0004_c0003,Oscar_T_Flint_03.png,Oscar_T_Flint,train,5,0,343,41,18,738,263,2.278,0.3564,True,False,False,False,True
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,507,328,70,25,1750,454,2.8,0.2594,False,False,False,False,False
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,595,435,45,28,1260,356,1.607,0.2825,False,True,False,False,True
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,627,441,13,10,130,96,1.3,0.7385,False,True,False,False,True
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,4,234,471,406,169,68614,42941,2.402,0.6258,False,True,False,True,True
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,5,516,480,18,17,306,160,1.059,0.5229,False,False,False,False,False
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,6,619,516,21,9,189,138,2.333,0.7302,False,True,False,False,True
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,7,335,595,76,45,3420,1832,1.689,0.5357,False,False,False,True,True
Oscar_T_Flint_04__tile_r0002_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,8,437,627,53,13,689,469,4.077,0.6807,False,False,False,True,True
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,0,328,65,22,1430,427,2.955,0.2986,True,False,False,False,True
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,115,422,62,30,1860,798,2.067,0.429,False,False,False,False,False
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,83,435,122,68,8296,1231,1.794,0.1484,False,False,False,False,False
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,4,4,480,18,17,306,160,1.059,0.5229,False,False,False,False,False
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,5,0,511,268,129,34572,24736,2.078,0.7155,True,False,False,True,True
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,6,107,516,75,29,2175,1085,2.586,0.4989,False,False,False,False,False
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,7,444,611,113,29,3277,1987,3.897,0.6063,False,False,False,True,True
Oscar_T_Flint_04__tile_r0002_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,8,539,615,95,25,2375,1716,3.8,0.7225,False,False,False,True,True
Oscar_T_Flint_04__tile_r0002_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,233,499,16,15,240,179,1.067,0.7458,False,False,False,False,False
Oscar_T_Flint_04__tile_r0002_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,27,615,95,25,2375,1716,3.8,0.7225,False,False,False,True,True
Oscar_T_Flint_04__tile_r0002_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,0,622,45,18,810,301,2.5,0.3716,True,False,False,True,True
Oscar_T_Flint_04__tile_r0003_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,234,0,406,157,63742,39999,2.586,0.6275,False,True,True,False,True
Oscar_T_Flint_04__tile_r0003_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,619,4,21,9,189,138,2.333,0.7302,False,True,False,False,True
Oscar_T_Flint_04__tile_r0003_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,335,83,76,50,3800,1901,1.52,0.5003,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,4,437,115,113,45,5085,2190,2.511,0.4307,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,5,550,136,68,37,2516,1090,1.838,0.4332,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,0,0,268,196,52528,33044,1.367,0.6291,True,False,True,False,True
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,107,4,75,29,2175,1085,2.586,0.4989,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,441,99,199,175,34825,22811,1.137,0.655,False,True,False,False,True
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,4,539,103,95,45,4275,2239,2.111,0.5237,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,5,0,133,38,24,912,581,1.583,0.6371,True,False,False,False,True
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,6,38,136,68,37,2516,1090,1.838,0.4332,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,7,630,243,10,19,190,172,0.526,0.9053,False,True,False,False,True
Oscar_T_Flint_04__tile_r0003_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,8,627,278,13,8,104,73,1.625,0.7019,False,True,False,False,True
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,235,0,10,2,20,11,5.0,0.55,False,False,True,False,True
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,27,103,95,45,4275,2239,2.111,0.5237,False,False,False,False,False
