sample_id,split,image_path,label_path,class_id,class_name,source_dataset,site_id,real_or_synthetic,coordinate_source,num_objects,preprocessing_profile
Viator_01__tile_r0005_c0002,test,data\dataset_v1.0\images\test\Viator_01__tile_r0005_c0002.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0005_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0005_c0003,test,data\dataset_v1.0\images\test\Viator_01__tile_r0005_c0003.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0005_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0006_c0000,test,data\dataset_v1.0\images\test\Viator_01__tile_r0006_c0000.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0006_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0006_c0001,test,data\dataset_v1.0\images\test\Viator_01__tile_r0006_c0001.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0006_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0006_c0002,test,data\dataset_v1.0\images\test\Viator_01__tile_r0006_c0002.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0006_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0006_c0003,test,data\dataset_v1.0\images\test\Viator_01__tile_r0006_c0003.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0006_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0007_c0000,test,data\dataset_v1.0\images\test\Viator_01__tile_r0007_c0000.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0007_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0007_c0001,test,data\dataset_v1.0\images\test\Viator_01__tile_r0007_c0001.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0007_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0007_c0002,test,data\dataset_v1.0\images\test\Viator_01__tile_r0007_c0002.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0007_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_01__tile_r0007_c0003,test,data\dataset_v1.0\images\test\Viator_01__tile_r0007_c0003.png,data\dataset_v1.0\labels\test\Viator_01__tile_r0007_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_01,REAL,synthetic_demo,0,P4
Viator_02__tile_r0000_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0000_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0000_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0000_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0000_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0000_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0000_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0000_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0001_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0001_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0001_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0001_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0001_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0001_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0001_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0001_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0001_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0001_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0001_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0001_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0002_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0002_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0002_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0002_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0002_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0002_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0002_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0002_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0002_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0002_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0002_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0002_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0003_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0003_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0003_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0003_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0003_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0003_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,1,P4
Viator_02__tile_r0003_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0003_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0003_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,2,P4
Viator_02__tile_r0003_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0003_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0003_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,1,P4
Viator_02__tile_r0004_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0004_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0004_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0004_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0004_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0004_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0004_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0004_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0004_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0004_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0005_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0005_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0005_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0005_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0005_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0005_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0005_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0005_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0005_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0005_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0005_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0005_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0006_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0006_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0006_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0006_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0006_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0006_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0006_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0006_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0006_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0006_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0006_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0006_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0007_c0000,test,data\dataset_v1.0\images\test\Viator_02__tile_r0007_c0000.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0007_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0007_c0001,test,data\dataset_v1.0\images\test\Viator_02__tile_r0007_c0001.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0007_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0007_c0002,test,data\dataset_v1.0\images\test\Viator_02__tile_r0007_c0002.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0007_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_02__tile_r0007_c0003,test,data\dataset_v1.0\images\test\Viator_02__tile_r0007_c0003.png,data\dataset_v1.0\labels\test\Viator_02__tile_r0007_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_02,REAL,synthetic_demo,0,P4
Viator_03__tile_r0000_c0000,test,data\dataset_v1.0\images\test\Viator_03__tile_r0000_c0000.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0000_c0001,test,data\dataset_v1.0\images\test\Viator_03__tile_r0000_c0001.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0000_c0002,test,data\dataset_v1.0\images\test\Viator_03__tile_r0000_c0002.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0000_c0003,test,data\dataset_v1.0\images\test\Viator_03__tile_r0000_c0003.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0001_c0000,test,data\dataset_v1.0\images\test\Viator_03__tile_r0001_c0000.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0001_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0001_c0001,test,data\dataset_v1.0\images\test\Viator_03__tile_r0001_c0001.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0001_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0001_c0002,test,data\dataset_v1.0\images\test\Viator_03__tile_r0001_c0002.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0001_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0001_c0003,test,data\dataset_v1.0\images\test\Viator_03__tile_r0001_c0003.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0001_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0002_c0000,test,data\dataset_v1.0\images\test\Viator_03__tile_r0002_c0000.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0002_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0002_c0001,test,data\dataset_v1.0\images\test\Viator_03__tile_r0002_c0001.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0002_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0002_c0002,test,data\dataset_v1.0\images\test\Viator_03__tile_r0002_c0002.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0002_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_03__tile_r0002_c0003,test,data\dataset_v1.0\images\test\Viator_03__tile_r0002_c0003.png,data\dataset_v1.0\labels\test\Viator_03__tile_r0002_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_03,REAL,synthetic_demo,0,P4
Viator_04__tile_r0000_c0000,test,data\dataset_v1.0\images\test\Viator_04__tile_r0000_c0000.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0000_c0001,test,data\dataset_v1.0\images\test\Viator_04__tile_r0000_c0001.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0000_c0002,test,data\dataset_v1.0\images\test\Viator_04__tile_r0000_c0002.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0000_c0003,test,data\dataset_v1.0\images\test\Viator_04__tile_r0000_c0003.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0001_c0000,test,data\dataset_v1.0\images\test\Viator_04__tile_r0001_c0000.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0001_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,1,P4
Viator_04__tile_r0001_c0001,test,data\dataset_v1.0\images\test\Viator_04__tile_r0001_c0001.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0001_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,2,P4
Viator_04__tile_r0001_c0002,test,data\dataset_v1.0\images\test\Viator_04__tile_r0001_c0002.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0001_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,1,P4
Viator_04__tile_r0001_c0003,test,data\dataset_v1.0\images\test\Viator_04__tile_r0001_c0003.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0001_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0002_c0000,test,data\dataset_v1.0\images\test\Viator_04__tile_r0002_c0000.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0002_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,1,P4
Viator_04__tile_r0002_c0001,test,data\dataset_v1.0\images\test\Viator_04__tile_r0002_c0001.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0002_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,2,P4
Viator_04__tile_r0002_c0002,test,data\dataset_v1.0\images\test\Viator_04__tile_r0002_c0002.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0002_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,1,P4
Viator_04__tile_r0002_c0003,test,data\dataset_v1.0\images\test\Viator_04__tile_r0002_c0003.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0002_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0003_c0000,test,data\dataset_v1.0\images\test\Viator_04__tile_r0003_c0000.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0003_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0003_c0001,test,data\dataset_v1.0\images\test\Viator_04__tile_r0003_c0001.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0003_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0003_c0002,test,data\dataset_v1.0\images\test\Viator_04__tile_r0003_c0002.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0003_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0003_c0003,test,data\dataset_v1.0\images\test\Viator_04__tile_r0003_c0003.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0003_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0004_c0000,test,data\dataset_v1.0\images\test\Viator_04__tile_r0004_c0000.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0004_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0004_c0001,test,data\dataset_v1.0\images\test\Viator_04__tile_r0004_c0001.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0004_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0004_c0002,test,data\dataset_v1.0\images\test\Viator_04__tile_r0004_c0002.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_04__tile_r0004_c0003,test,data\dataset_v1.0\images\test\Viator_04__tile_r0004_c0003.png,data\dataset_v1.0\labels\test\Viator_04__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_04,REAL,synthetic_demo,0,P4
Viator_05__tile_r0000_c0000,test,data\dataset_v1.0\images\test\Viator_05__tile_r0000_c0000.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0000_c0001,test,data\dataset_v1.0\images\test\Viator_05__tile_r0000_c0001.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0000_c0002,test,data\dataset_v1.0\images\test\Viator_05__tile_r0000_c0002.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0000_c0003,test,data\dataset_v1.0\images\test\Viator_05__tile_r0000_c0003.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0001_c0000,test,data\dataset_v1.0\images\test\Viator_05__tile_r0001_c0000.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0001_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0001_c0001,test,data\dataset_v1.0\images\test\Viator_05__tile_r0001_c0001.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0001_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,1,P4
Viator_05__tile_r0001_c0002,test,data\dataset_v1.0\images\test\Viator_05__tile_r0001_c0002.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0001_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,1,P4
Viator_05__tile_r0001_c0003,test,data\dataset_v1.0\images\test\Viator_05__tile_r0001_c0003.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0001_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,1,P4
Viator_05__tile_r0002_c0000,test,data\dataset_v1.0\images\test\Viator_05__tile_r0002_c0000.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0002_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0002_c0001,test,data\dataset_v1.0\images\test\Viator_05__tile_r0002_c0001.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0002_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,1,P4
Viator_05__tile_r0002_c0002,test,data\dataset_v1.0\images\test\Viator_05__tile_r0002_c0002.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0002_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,1,P4
Viator_05__tile_r0002_c0003,test,data\dataset_v1.0\images\test\Viator_05__tile_r0002_c0003.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0002_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,1,P4
Viator_05__tile_r0003_c0000,test,data\dataset_v1.0\images\test\Viator_05__tile_r0003_c0000.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0003_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0003_c0001,test,data\dataset_v1.0\images\test\Viator_05__tile_r0003_c0001.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0003_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0003_c0002,test,data\dataset_v1.0\images\test\Viator_05__tile_r0003_c0002.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0003_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0003_c0003,test,data\dataset_v1.0\images\test\Viator_05__tile_r0003_c0003.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0003_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0004_c0000,test,data\dataset_v1.0\images\test\Viator_05__tile_r0004_c0000.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0004_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0004_c0001,test,data\dataset_v1.0\images\test\Viator_05__tile_r0004_c0001.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0004_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0004_c0002,test,data\dataset_v1.0\images\test\Viator_05__tile_r0004_c0002.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_05__tile_r0004_c0003,test,data\dataset_v1.0\images\test\Viator_05__tile_r0004_c0003.png,data\dataset_v1.0\labels\test\Viator_05__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_05,REAL,synthetic_demo,0,P4
Viator_06__tile_r0000_c0000,test,data\dataset_v1.0\images\test\Viator_06__tile_r0000_c0000.png,data\dataset_v1.0\labels\test\Viator_06__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_06,REAL,synthetic_demo,0,P4
Viator_06__tile_r0000_c0001,test,data\dataset_v1.0\images\test\Viator_06__tile_r0000_c0001.png,data\dataset_v1.0\labels\test\Viator_06__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_06,REAL,synthetic_demo,0,P4
Viator_06__tile_r0000_c0002,test,data\dataset_v1.0\images\test\Viator_06__tile_r0000_c0002.png,data\dataset_v1.0\labels\test\Viator_06__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Viator_06,REAL,synthetic_demo,0,P4
